,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
9008,1,2,4,2,2,1,0
22693,2,2,4,4,0,3,0
22690,1,1,5,2,2,1,0
3705,2,5,5,5,4,1,0
3074,1,3,5,5,1,1,1
19821,1,1,7,4,3,1,1
9213,2,1,9,2,4,1,0
11026,2,2,10,6,6,1,0
11446,2,5,10,1,5,1,0
228,1,5,1,2,4,1,1
8597,2,1,4,1,0,1,0
21663,1,2,7,5,1,1,0
9898,1,6,4,2,0,1,0
17523,2,1,6,1,6,1,0
20195,1,1,7,1,3,1,1
608,2,2,5,2,1,1,0
809,1,1,8,4,4,1,0
3055,2,1,9,2,3,1,0
22443,2,4,5,5,3,1,0
22881,1,9,12,1,4,3,1
9661,1,1,5,1,3,1,0
1823,1,5,3,1,1,1,0
8884,2,1,4,2,2,1,1
16036,1,5,5,1,2,1,1
1313,2,1,5,4,0,1,0
5274,2,1,2,3,2,3,1
20894,1,4,6,2,3,1,0
6768,1,1,12,1,5,1,1
21500,1,1,5,1,4,2,2
20431,1,1,5,6,0,3,0
19018,2,2,4,3,1,1,1
11455,2,1,9,1,5,3,1
4298,2,1,5,2,5,1,1
8548,2,4,5,2,7,1,1
22281,2,1,5,1,1,1,0
4914,1,1,2,3,4,3,1
17558,2,1,7,1,3,2,0
3366,2,1,2,2,2,3,1
10066,2,1,5,4,4,1,0
15564,2,2,5,1,0,1,1
5914,1,1,3,5,4,1,0
12150,2,1,11,2,3,2,1
15130,1,1,7,4,3,1,1
6980,2,1,5,2,2,1,1
10320,2,1,5,2,2,2,2
347,2,1,6,1,3,1,1
22624,2,1,12,1,5,3,1
16147,1,1,7,3,3,2,0
8114,2,1,12,2,0,1,1
11008,1,1,2,5,4,1,0
13495,1,1,4,1,1,1,0
6441,2,1,2,2,1,1,1
8950,1,1,2,1,1,1,0
16510,1,5,1,6,1,2,0
990,2,1,3,1,1,1,1
9365,1,1,8,1,9,1,0
6428,1,1,7,5,3,1,0
14187,1,1,2,1,3,1,0
7288,2,1,10,1,4,2,1
5006,1,1,5,1,2,1,1
9010,2,1,10,3,2,2,1
2046,2,1,3,1,1,1,0
21262,2,3,8,6,4,1,1
9010,2,7,3,3,1,1,1
7284,2,1,5,1,3,1,0
295,1,3,3,1,2,1,0
11843,2,1,5,2,0,1,1
15700,2,3,5,1,2,1,1
18183,2,1,5,5,2,1,0
3112,2,1,8,3,1,1,1
13913,2,1,11,1,4,1,0
16179,1,1,2,2,4,2,1
6946,2,1,5,1,1,1,1
7939,2,1,2,1,3,1,0
14034,2,5,10,1,3,1,0
6904,2,1,5,5,0,1,0
12426,2,1,1,5,1,1,1
3371,1,8,5,3,2,3,0
6863,1,6,4,1,3,3,0
10094,1,1,9,1,0,1,0
21593,2,2,2,3,1,3,0
5793,1,1,10,1,3,1,0
18657,1,9,5,5,0,1,1
20027,1,1,5,3,2,1,0
16706,2,5,5,1,2,1,1
5858,1,1,8,4,2,1,0
16812,1,1,10,1,4,1,0
18748,1,1,2,3,2,2,0
463,1,1,11,3,0,1,0
11098,1,1,8,4,0,3,0
4259,2,1,3,1,3,1,0
10191,1,1,4,1,2,1,1
3813,2,1,4,3,2,3,0
19882,1,1,7,1,0,1,0
22488,2,1,6,1,1,1,1
3113,1,1,5,2,3,1,0
19497,2,1,9,1,4,2,1
1151,2,2,3,3,2,1,1
1025,2,1,5,2,3,1,0
17352,2,1,3,1,1,1,1
7365,1,1,9,3,3,2,1
19774,2,1,7,1,2,1,1
2742,1,6,8,1,1,1,0
8387,2,8,10,2,6,1,0
4639,1,1,2,1,5,1,1
720,1,1,8,1,2,1,0
20855,1,1,1,1,1,1,0
3597,2,1,9,4,2,2,2
15408,2,1,11,3,8,3,1
22727,1,6,8,3,5,1,0
17645,1,1,3,1,2,1,0
7874,1,1,5,5,3,1,0
5394,1,2,4,4,1,1,1
21028,1,1,5,2,1,1,1
13725,1,1,4,5,1,1,1
14211,1,1,2,1,3,1,0
22117,1,2,9,5,4,3,1
7584,2,1,9,2,2,1,0
6425,1,5,5,1,3,1,0
2074,1,1,4,3,0,1,1
3966,1,8,7,1,3,1,1
7379,2,1,3,1,4,1,0
1831,1,1,8,1,2,1,1
21293,1,1,3,1,4,1,1
15114,2,1,2,1,2,1,0
9959,2,2,5,4,4,3,0
2943,1,7,7,1,3,1,1
22712,2,1,5,1,3,1,1
9705,2,1,4,5,0,1,0
3273,1,1,10,3,2,1,0
3429,1,1,4,6,4,1,1
3564,1,1,3,3,1,1,1
19568,1,1,6,2,3,1,1
3851,1,3,7,4,2,1,1
1946,2,1,7,4,4,3,2
6115,1,1,6,1,0,1,0
1502,2,1,4,1,7,1,0
21701,2,1,5,4,0,1,1
11537,1,1,9,5,2,1,0
12410,2,9,1,5,4,3,0
5156,2,1,1,1,3,1,1
22890,2,1,7,3,2,1,0
1994,2,1,8,2,3,1,0
14523,1,1,3,1,4,1,0
9771,1,2,5,1,3,3,0
13293,2,1,7,1,6,1,0
2140,2,1,5,1,9,2,1
2206,2,1,9,1,4,1,0
2653,2,1,8,5,2,1,0
22078,2,1,1,1,1,1,0
5509,2,1,2,1,4,1,1
15724,2,1,6,1,1,1,0
3615,1,1,6,1,2,1,0
2695,1,1,7,2,5,1,1
11285,1,1,7,1,2,2,2
15605,2,1,7,1,2,1,0
6379,1,2,7,6,7,1,0
6237,2,1,3,4,2,1,1
462,2,4,2,2,3,1,0
16131,1,1,2,2,3,1,0
3685,1,1,8,1,3,1,1
19127,1,1,8,1,2,1,0
4160,2,1,4,1,2,1,0
1489,2,1,7,1,1,1,1
6887,2,1,7,5,7,1,0
9976,1,1,3,4,2,1,0
5728,1,2,4,1,5,1,0
538,2,1,9,2,4,1,0
3187,2,5,4,1,3,1,0
8400,2,9,9,4,3,3,0
2079,1,2,7,3,4,3,1
10682,2,1,5,1,0,1,1
18532,2,1,8,4,3,3,1
17281,2,1,5,4,6,1,0
1682,2,1,4,3,1,3,0
2088,1,1,5,1,2,1,0
3791,1,1,3,3,2,1,0
5791,2,1,11,2,1,1,1
4571,1,1,6,4,1,1,0
4897,2,1,4,4,2,2,1
9317,2,1,7,5,8,1,1
20317,1,1,2,1,4,1,1
13397,2,1,3,1,0,1,0
14114,2,5,7,1,3,1,0
17912,2,2,7,5,2,1,0
4167,1,1,2,1,4,1,1
10096,1,6,12,1,2,2,1
565,1,1,3,1,0,1,1
5393,1,1,7,2,3,1,0
9796,2,1,9,3,6,3,1
10926,2,1,5,4,0,1,1
9773,1,1,5,6,3,1,1
21489,2,7,7,5,1,1,0
3199,2,1,5,3,8,2,1
1069,1,2,5,6,2,1,1
21152,1,1,4,3,2,2,0
16321,1,1,9,2,1,3,1
21264,1,1,4,5,0,1,0
11716,1,1,6,6,8,2,0
4270,1,1,7,2,4,1,1
3026,1,1,1,1,4,1,0
19816,1,1,6,1,0,1,2
22211,1,1,5,4,3,1,1
5482,2,2,6,1,4,1,0
16982,1,1,3,1,3,1,1
4830,2,1,5,4,3,1,1
11479,1,1,6,6,8,1,2
2848,2,1,6,1,2,1,0
18849,1,1,4,3,3,1,1
18162,1,6,3,3,1,1,0
3623,1,1,5,3,1,3,2
3488,1,1,2,1,2,1,0
19698,1,1,2,1,0,1,0
19771,1,1,5,1,9,1,1
13887,2,1,3,1,1,1,1
2588,1,3,2,3,3,1,1
14638,1,1,5,1,5,1,0
16970,2,1,9,1,3,2,1
1152,1,1,4,1,2,1,0
13901,2,1,6,3,2,1,1
8986,1,1,4,1,5,1,0
8573,2,1,3,3,4,3,2
18937,1,3,2,2,1,3,0
16042,2,1,8,4,7,1,0
20510,1,8,7,1,3,1,0
3323,2,1,6,6,7,2,2
19765,1,1,11,5,2,2,1
8616,1,1,5,2,1,1,1
1,2,1,8,3,2,2,0
9041,2,1,5,4,1,1,1
6965,2,5,5,2,1,1,1
1512,1,1,5,1,7,1,1
18844,1,1,9,2,4,1,1
7016,2,3,2,1,2,1,0
5261,1,1,3,1,0,1,0
13247,2,2,2,1,3,1,1
8389,1,1,9,5,5,1,0
10645,1,1,5,5,4,1,0
22244,2,1,7,2,3,1,0
13781,1,1,4,4,1,3,1
21193,1,1,6,5,2,1,0
20698,2,1,2,1,3,1,0
17649,2,4,4,1,3,1,1
856,1,1,4,1,2,2,0
6328,2,2,6,1,6,2,2
10123,1,1,7,5,1,1,1
10885,2,8,11,1,4,2,1
15913,2,1,12,1,3,3,1
4073,1,2,5,4,3,3,0
1011,2,1,9,2,1,1,0
14350,2,1,7,3,4,2,0
14004,1,1,2,1,3,1,0
16825,1,3,2,1,0,1,0
8258,2,1,11,1,2,3,0
12736,1,1,2,2,1,1,0
18533,1,1,6,2,3,1,1
4231,2,1,5,2,4,1,2
4996,2,9,2,1,3,1,1
17963,1,1,3,1,0,2,2
13600,1,1,4,1,0,2,2
8408,2,3,4,2,3,2,0
271,2,1,5,1,1,1,0
20726,1,2,5,1,4,1,1
13562,2,1,7,1,5,3,2
4088,1,2,7,1,4,1,1
9709,1,7,5,1,5,1,0
17570,2,2,4,5,1,1,1
16686,2,2,11,2,5,1,1
8720,1,1,6,1,0,1,0
16205,1,1,5,2,9,1,1
15192,2,1,4,2,4,1,0
2843,1,2,4,1,3,1,1
6394,2,2,10,2,5,1,0
21845,2,1,4,1,8,1,1
17778,1,1,4,4,0,1,0
8987,1,1,2,1,2,1,0
16337,1,1,5,2,1,1,0
19334,1,1,5,1,2,1,0
656,2,1,5,1,6,1,0
1250,1,1,3,2,3,3,0
4357,1,1,4,1,3,1,0
14276,2,1,9,2,4,1,1
4634,1,2,11,1,4,2,1
2672,1,1,3,1,1,1,0
4149,1,7,1,1,1,1,1
20711,2,1,8,3,0,3,1
22547,2,1,5,1,3,1,0
5706,2,1,7,2,7,2,0
15016,2,1,2,3,4,2,0
14356,1,7,10,2,5,1,0
553,1,1,10,1,0,2,2
8551,2,2,4,4,5,3,0
8013,1,1,4,1,3,1,0
17584,1,6,1,1,3,1,0
3407,1,1,5,1,4,2,1
11447,1,1,9,6,1,1,0
11909,1,1,5,1,2,1,0
10477,1,2,2,1,0,1,1
16385,1,1,9,1,3,1,1
12007,2,1,8,2,4,1,0
14177,1,1,2,1,2,1,0
20935,2,1,5,2,3,1,0
5002,2,1,9,2,2,1,0
12706,1,1,3,5,3,1,0
8740,2,1,3,1,4,1,0
9908,1,7,1,1,3,1,0
17588,1,1,8,1,3,2,2
19934,1,1,10,1,3,1,0
5039,2,1,5,1,1,1,0
12397,1,1,3,1,0,1,0
3210,2,1,5,2,7,1,0
17632,1,1,10,2,2,1,0
4240,1,1,5,1,2,1,0
18092,2,2,4,5,3,2,0
22827,2,2,7,4,1,1,0
2616,1,1,8,5,5,1,0
4510,2,2,5,3,6,1,1
22676,2,6,5,2,1,1,1
12949,1,1,5,3,0,3,1
2745,1,1,10,1,4,3,1
17404,1,1,8,5,5,1,0
22146,2,1,5,3,3,2,0
12754,1,1,2,3,3,1,0
2185,2,8,9,2,5,1,1
15724,2,1,5,1,0,3,0
21314,1,6,4,4,5,3,2
3994,2,1,5,3,1,3,0
11811,1,1,9,2,0,1,0
5836,2,9,4,2,3,1,0
22307,1,1,4,1,4,1,1
1396,1,1,5,1,0,2,2
4874,2,1,8,3,2,1,1
17247,2,1,7,1,5,1,1
9477,1,1,7,2,3,1,0
7558,1,1,8,2,1,1,1
3963,1,1,3,1,3,1,0
4749,1,3,6,5,5,1,1
14950,1,6,11,4,2,2,2
11175,2,1,3,1,3,1,1
5325,1,5,3,1,1,1,0
1182,1,1,10,2,5,1,0
15909,2,1,2,2,1,1,1
7450,1,1,7,1,4,1,0
7659,1,1,9,1,6,3,1
14424,2,1,3,6,2,1,1
14008,2,8,2,1,1,1,0
3552,1,9,8,1,5,1,1
10755,2,7,2,1,4,1,0
7093,2,2,3,2,1,2,0
15650,2,1,2,6,5,1,1
21955,1,1,7,1,3,1,0
3559,1,6,5,2,3,1,1
120,2,1,2,2,3,1,0
20762,1,1,4,1,4,1,0
1903,1,1,1,3,3,1,0
5986,2,1,7,5,5,2,0
3967,1,3,4,1,4,1,1
21348,1,2,5,3,2,2,0
2428,1,1,9,1,3,1,0
12855,1,1,7,3,1,1,0
17519,1,8,5,2,3,1,1
9333,2,1,2,1,1,1,0
13611,1,1,11,3,1,3,1
17886,2,1,4,3,3,3,2
6341,2,1,8,1,1,1,0
16550,1,1,11,3,2,2,1
2983,2,3,9,3,7,1,1
6677,1,6,6,5,4,1,1
1702,1,1,7,3,4,1,1
12792,2,1,3,4,2,3,0
11729,1,4,5,1,2,1,0
1521,2,2,2,4,2,1,0
2006,2,1,12,2,3,1,0
12303,2,1,7,5,3,2,0
12363,2,1,3,2,2,3,1
20880,1,1,4,1,0,1,0
40,2,1,5,3,2,3,0
18854,1,1,9,5,3,2,0
9074,1,6,9,2,6,1,0
10492,1,1,5,4,3,1,1
11422,2,2,7,4,2,3,2
12349,1,1,4,2,1,1,0
13541,1,1,3,4,3,1,0
13754,2,9,11,4,8,1,1
18838,1,1,9,1,5,1,0
21813,2,1,5,1,1,1,0
13378,1,1,9,6,4,1,0
8929,2,1,5,3,0,1,1
5156,2,4,7,5,8,1,1
20470,1,1,2,2,3,1,1
16329,2,1,4,1,2,1,0
892,1,1,5,5,7,1,0
16205,1,1,3,1,3,1,1
9097,1,1,6,1,1,1,1
9652,1,1,5,1,3,1,2
14855,2,1,2,6,5,1,1
19538,1,6,3,1,3,1,0
11858,1,2,5,1,3,1,0
14278,2,1,5,5,4,1,1
6884,2,6,3,4,2,1,1
12770,1,1,4,5,6,1,0
9425,2,1,5,3,1,1,1
8643,2,1,7,1,3,1,1
12881,1,1,10,4,3,1,0
19650,1,1,3,2,2,1,1
22906,2,2,5,2,1,1,0
13836,1,1,5,2,3,2,1
7420,2,1,5,5,4,1,0
414,1,1,9,1,3,1,0
13624,1,6,1,5,4,3,1
21373,2,1,5,1,4,3,2
18127,1,1,12,1,6,1,1
21493,2,1,7,1,4,1,1
13875,1,1,9,2,4,1,0
19455,1,1,8,2,8,1,0
13436,1,2,3,1,4,1,1
15357,1,6,1,3,2,1,0
2101,1,1,4,1,0,1,0
16827,1,5,1,6,4,3,1
13390,1,2,4,2,2,2,1
7566,1,1,7,5,3,1,0
1898,2,1,2,2,3,1,2
20763,1,7,11,2,3,1,1
5254,1,4,2,1,2,1,0
22042,2,1,5,3,2,2,0
18751,1,1,9,5,4,1,0
15019,1,2,8,1,5,1,0
17619,2,5,5,1,2,1,1
7123,1,1,9,1,2,1,1
17331,1,2,2,2,0,2,0
22799,1,1,3,1,4,1,1
15175,1,1,5,1,1,1,1
7977,2,2,9,2,2,3,1
17544,1,1,4,1,3,1,0
6279,2,1,9,3,2,2,1
20494,1,1,5,1,1,1,0
22937,2,1,6,2,5,2,1
9589,1,1,3,1,2,1,1
3130,2,2,4,1,3,1,0
5130,1,6,7,2,4,1,0
10558,1,1,8,3,2,1,0
8232,1,1,12,1,5,2,1
18155,1,1,10,1,4,3,1
614,2,1,9,1,2,1,1
14471,2,1,5,2,3,3,1
1309,2,1,5,4,3,1,1
1627,1,1,2,2,5,1,1
14001,1,2,9,1,1,1,0
22878,2,1,11,1,2,3,1
18410,1,1,3,3,2,2,0
2657,1,1,5,4,6,2,1
20616,2,1,2,2,0,1,1
12712,2,8,7,1,5,1,0
21581,1,1,8,3,1,1,1
21090,1,1,11,1,4,1,1
20099,1,1,6,1,3,1,1
9256,1,1,2,1,5,1,0
5983,1,1,4,5,3,1,1
4332,1,1,9,6,3,3,1
19400,2,1,4,2,0,1,1
16386,2,1,9,2,3,1,0
5277,1,1,7,3,2,3,1
14965,2,1,4,5,1,1,1
19889,1,1,4,1,3,1,0
20383,1,1,5,2,1,3,1
13918,2,1,9,2,2,1,0
19925,1,1,4,1,5,1,0
697,1,1,3,3,2,2,1
6659,1,2,5,1,2,1,1
12839,1,1,3,5,3,2,2
13278,2,1,3,2,4,1,1
19034,2,1,9,1,2,1,0
1743,1,1,11,1,3,1,0
5025,1,1,9,1,5,2,1
17967,1,6,2,2,2,1,0
19474,2,1,7,1,3,1,1
21240,1,2,8,2,3,1,1
16480,1,5,3,5,3,1,0
7639,1,1,3,1,2,1,0
9044,2,1,9,3,3,2,1
1247,2,1,4,1,2,1,0
20993,1,1,5,5,1,3,2
14643,1,5,6,5,1,2,0
22982,1,1,8,2,0,1,1
13002,1,1,1,5,2,1,0
18013,1,4,5,1,1,1,0
18796,1,1,4,1,3,1,0
22410,1,7,9,1,1,1,1
14549,1,1,9,1,2,3,1
18574,1,3,4,1,4,3,1
15456,2,1,2,2,3,1,1
11683,1,1,4,4,3,1,0
18355,1,2,2,2,3,1,0
19255,2,1,11,1,8,1,0
13323,1,1,7,1,2,1,1
3637,1,1,2,1,0,1,1
1952,1,1,5,5,0,1,1
6487,2,1,5,1,1,1,0
15418,2,1,9,1,2,1,0
7203,1,1,5,3,7,1,0
12105,2,6,7,1,2,1,0
296,1,1,9,3,3,2,1
20285,1,1,10,2,3,1,0
17371,2,2,8,1,3,2,0
16627,2,1,8,1,3,1,1
3772,1,1,3,2,5,2,0
20190,1,8,5,3,5,2,2
9407,2,2,2,3,4,1,0
1244,2,2,4,1,3,1,0
10791,2,1,5,2,5,1,0
21885,1,1,5,1,1,1,0
16606,2,1,9,1,6,1,0
17012,2,2,4,2,3,1,0
10195,1,1,2,1,2,1,0
5776,1,1,5,1,1,1,0
1236,1,1,10,1,4,2,1
22403,2,1,8,1,6,2,1
22784,2,1,2,1,0,1,0
11549,2,3,2,1,0,1,0
16051,2,1,2,1,0,1,0
10440,1,8,4,2,6,2,1
19874,1,1,1,2,0,1,0
19104,1,4,3,3,0,1,0
368,1,9,6,6,2,1,1
4244,1,2,4,1,4,2,0
6116,2,1,2,2,3,1,1
2437,2,5,7,5,4,1,0
15565,1,1,9,1,2,1,0
378,1,1,7,2,8,1,0
4311,1,1,9,1,1,1,1
19053,2,1,3,1,5,1,0
5390,1,1,2,1,5,1,1
1143,1,2,5,1,6,1,0
10576,1,2,5,2,2,1,1
22107,1,2,9,1,0,1,1
19645,1,2,5,1,0,1,0
9938,2,1,6,5,0,1,0
12239,1,1,2,1,1,1,0
10886,1,1,5,1,3,1,1
15169,1,1,1,2,1,3,1
1114,1,2,1,3,1,1,1
9127,2,6,5,1,3,1,0
17677,1,1,3,4,4,1,0
4164,2,1,9,1,4,1,0
12989,2,1,2,1,2,1,0
12598,1,1,5,1,1,1,0
21492,1,1,5,2,5,1,1
4837,2,2,3,3,0,2,0
15476,2,1,7,3,0,1,0
11234,1,1,8,1,4,1,0
17913,2,1,2,2,5,1,0
11501,1,4,3,1,2,1,0
19774,1,1,9,1,4,3,1
19412,1,2,5,2,1,1,0
17026,1,7,9,1,3,1,0
13421,1,1,5,2,2,3,1
6691,1,5,3,4,1,2,0
5346,1,1,8,1,2,1,0
11635,2,1,3,1,2,1,0
16030,1,6,8,1,1,1,0
17151,1,1,2,1,2,1,0
7943,1,1,3,1,1,1,1
8840,1,1,2,1,1,1,1
18172,2,1,2,2,1,2,1
16687,1,1,5,1,1,1,0
1703,2,1,9,5,3,2,1
10651,1,2,11,1,4,3,2
10482,1,1,3,5,3,1,0
3841,1,1,4,4,1,1,0
22126,1,1,4,3,5,1,0
5354,2,4,9,1,3,1,1
520,1,2,1,1,3,2,0
19038,2,1,2,2,1,3,1
9546,1,2,2,2,6,1,0
19297,2,2,7,6,2,1,0
6523,2,1,5,4,1,3,0
6843,1,5,11,1,4,1,0
7767,1,1,6,2,0,1,1
15810,2,1,3,5,0,1,1
1107,2,1,4,1,1,1,0
10637,1,1,2,1,3,1,0
18050,1,2,2,5,2,3,1
9324,1,3,12,1,5,1,1
22318,2,1,2,3,3,1,1
16450,1,1,11,5,4,3,1
2958,1,1,5,1,1,1,0
12080,2,1,5,2,3,1,0
16458,2,1,7,4,9,2,1
19300,2,1,7,1,0,2,0
12654,1,1,5,1,3,1,0
18326,1,1,3,3,1,2,0
3318,1,5,5,1,2,1,1
17899,1,1,10,2,3,1,0
8552,1,1,7,4,4,3,0
19115,1,6,9,1,8,1,1
13164,2,7,9,2,4,1,0
18156,1,8,9,6,2,1,1
16512,2,1,10,1,1,3,1
10659,1,2,9,1,1,1,0
18937,2,1,7,3,2,1,0
8698,1,1,9,3,4,3,1
21563,1,1,7,4,0,3,0
13647,1,1,7,1,2,1,0
17826,2,1,9,2,2,1,0
5231,2,1,4,5,1,3,0
17730,1,1,5,6,0,1,1
12329,2,5,9,2,0,1,1
17433,2,1,8,1,9,1,1
16774,2,1,4,1,7,1,0
19993,1,1,3,1,2,2,0
16260,2,1,7,3,3,2,2
7447,2,2,5,3,6,3,0
3206,2,1,9,2,2,1,0
15074,2,2,5,3,2,2,0
19083,2,1,2,1,2,1,0
10613,1,4,8,4,3,1,0
12870,2,1,5,1,2,1,0
22278,2,1,9,5,3,1,0
13037,1,1,2,2,1,1,0
16817,1,1,4,1,0,1,0
21816,2,1,9,1,4,1,1
16794,2,2,6,5,3,1,0
18101,1,1,5,1,3,1,0
9522,2,1,3,1,3,1,1
18378,1,1,3,1,5,1,0
21621,1,4,5,2,9,1,1
5756,1,1,7,1,1,1,0
16832,2,1,5,2,2,1,0
211,1,2,11,4,3,1,1
19261,1,1,9,2,6,1,0
9252,1,4,11,2,3,1,0
7486,2,1,5,5,1,3,1
10171,1,6,6,6,5,1,1
2863,1,1,8,1,2,1,1
5218,1,1,5,2,1,2,1
2487,2,5,7,2,6,1,0
11875,1,1,4,1,2,1,2
3486,2,1,2,3,4,3,0
22170,2,4,5,2,2,1,0
5231,1,1,8,5,2,1,0
3551,2,1,3,2,1,2,1
8812,1,1,7,4,3,1,0
16914,1,1,5,5,2,1,0
5120,1,2,5,5,2,1,0
8968,1,1,8,4,8,1,0
14891,1,1,2,1,0,1,0
9172,2,1,3,3,3,2,0
3886,1,1,12,4,3,2,0
1413,1,1,9,3,2,2,1
7671,1,1,5,3,3,1,1
20715,1,7,8,4,2,1,0
5342,1,2,5,1,1,1,1
21355,2,1,5,5,1,1,0
22950,1,1,9,2,2,1,0
18353,2,1,5,1,6,1,0
12964,1,2,4,1,1,1,1
15266,1,1,5,2,6,1,1
9875,1,1,2,1,1,3,1
1830,2,1,9,1,6,1,0
19010,2,1,5,1,2,1,1
11886,1,1,7,2,4,1,0
9918,2,1,5,4,6,2,0
19103,2,1,5,3,1,1,1
12563,2,1,8,2,2,2,0
6491,2,1,5,1,0,1,0
17103,1,1,4,3,0,1,1
6358,2,1,3,1,4,1,1
4604,1,1,3,1,4,1,0
8578,2,2,4,1,1,1,0
22379,2,6,5,1,4,1,0
9452,1,1,4,1,0,1,0
12911,1,1,3,5,3,1,0
16967,2,1,4,1,0,1,0
16935,2,1,3,1,1,1,0
426,2,2,3,1,0,1,0
8504,1,2,1,3,3,1,0
14722,2,9,8,2,1,3,0
395,1,1,5,1,0,1,1
20376,1,1,5,2,1,1,0
10346,2,1,5,3,3,1,0
6632,2,9,5,2,1,1,1
11917,2,1,10,1,2,3,1
13450,1,1,5,1,3,1,1
5728,1,5,5,1,1,1,1
19673,1,1,5,1,4,1,1
7677,2,1,6,4,6,1,2
22119,1,2,3,2,1,2,0
15799,2,2,8,6,3,1,1
22249,1,1,9,6,1,1,0
6182,2,2,4,1,3,1,0
16894,2,1,5,1,3,1,0
7724,1,1,3,4,5,1,0
17885,2,1,5,5,7,1,0
13616,2,1,3,3,2,1,1
21477,2,2,9,1,2,1,1
1493,2,1,5,5,8,2,1
11746,1,1,7,2,1,1,0
6924,2,1,9,3,3,1,0
15118,2,1,5,1,8,2,2
13720,1,1,6,2,1,1,2
8256,2,1,5,2,2,2,2
3653,1,1,5,2,3,1,0
19754,2,2,5,1,3,1,0
15560,2,1,5,1,0,1,0
11104,2,1,5,2,3,1,1
14748,1,1,4,4,1,3,2
5782,1,2,2,2,0,1,1
17362,2,1,11,2,1,2,2
12432,2,2,5,2,3,1,1
22415,2,7,3,2,1,2,2
7844,2,5,5,1,2,1,0
6877,1,1,4,1,3,1,0
1344,1,1,5,5,1,1,0
826,1,1,4,1,0,1,0
3885,2,1,6,2,4,1,0
5164,2,8,4,1,2,1,0
7168,1,1,2,2,3,1,0
4824,2,1,6,1,4,1,0
11778,1,1,5,1,7,2,2
17375,1,1,3,1,2,1,1
5707,2,1,9,1,3,3,1
1387,1,1,4,3,3,1,0
21837,2,2,7,1,6,2,1
10094,1,1,9,4,1,1,0
4633,1,1,3,1,0,1,0
13909,2,2,3,4,1,1,1
4127,2,2,3,3,5,2,0
4286,2,1,10,3,3,1,0
5522,1,1,4,2,7,1,0
17036,2,1,3,1,1,1,0
20755,1,4,3,1,4,1,0
17432,1,1,4,1,5,1,0
17044,1,4,10,3,5,3,0
8027,1,1,9,1,3,2,1
22715,1,1,2,4,4,1,0
18787,2,1,5,1,3,1,0
2690,1,1,11,4,7,2,2
16626,1,2,7,2,3,1,0
10683,1,1,9,1,0,1,1
7203,2,7,6,1,3,1,1
10560,2,1,10,3,1,2,2
17357,1,2,2,1,3,1,1
16541,1,2,7,4,2,3,0
19601,2,5,4,5,0,2,0
5810,2,1,9,1,4,3,1
3767,2,1,9,1,3,1,0
21079,1,1,2,5,2,1,0
11691,2,2,3,1,5,1,0
2091,2,7,3,1,0,1,1
18074,2,1,11,2,0,1,0
5464,2,1,9,4,6,2,1
9160,2,1,7,2,8,1,0
14045,2,1,2,4,1,2,1
22784,1,7,8,1,0,1,0
14086,2,7,8,4,3,2,2
16429,1,1,3,5,4,2,0
846,1,1,9,5,0,3,0
17179,2,1,9,2,5,1,0
5373,1,1,6,4,1,3,2
5320,2,2,4,4,8,1,0
3960,2,1,5,5,4,3,1
12491,2,1,11,6,4,1,1
5680,2,1,8,1,1,1,1
9986,2,1,5,3,1,3,1
12086,1,1,6,1,0,1,0
7128,2,1,8,2,0,1,0
22,2,1,3,1,3,1,0
8228,2,9,11,6,5,1,1
386,1,1,1,1,2,1,0
16578,1,1,5,2,1,3,1
17687,2,1,5,2,4,1,0
17072,1,1,5,2,8,1,0
2703,2,1,3,4,1,1,1
1778,1,1,7,1,1,1,0
13365,1,1,9,1,2,1,0
21431,2,1,4,5,2,1,0
3195,2,2,3,2,1,1,0
16869,2,2,5,4,8,1,0
9358,1,1,5,1,1,1,0
6887,2,5,8,1,9,1,1
14091,1,6,2,5,2,1,1
16587,1,1,4,4,0,2,2
6180,1,7,7,2,3,2,0
5977,1,1,5,4,6,2,0
11049,1,1,5,1,3,1,0
22455,2,1,3,4,4,1,0
3833,2,3,11,5,1,1,1
15469,1,1,9,1,3,1,1
17931,2,6,2,6,2,1,1
22346,1,1,5,1,6,1,0
18464,2,9,10,2,9,1,1
9019,2,4,2,1,2,1,1
8233,1,1,3,1,1,1,0
19676,2,4,2,2,7,2,1
20745,2,1,12,3,8,2,2
12400,1,2,5,3,5,2,0
2504,2,1,9,2,3,1,0
16560,2,7,8,2,2,3,0
937,1,6,4,2,0,1,0
5437,2,1,10,3,0,2,1
16945,2,1,4,1,0,1,0
10755,2,1,5,1,3,1,0
13647,2,1,5,4,4,1,1
14368,2,2,2,2,4,2,1
20403,1,1,9,1,1,1,0
17326,1,1,1,5,4,1,0
10093,1,1,5,1,0,1,0
3138,2,2,12,1,5,2,1
17920,1,1,8,2,1,1,2
171,1,1,4,1,2,1,2
11524,1,7,4,3,5,3,1
13550,2,2,8,2,7,1,1
22324,2,1,11,6,3,1,0
1431,1,1,3,1,2,1,1
209,1,1,3,3,3,3,1
9967,2,1,5,5,0,1,1
7994,2,7,1,4,4,2,1
679,2,1,7,4,1,1,1
1180,2,1,3,2,3,2,1
13083,2,1,8,4,3,1,0
7521,2,1,5,4,5,2,1
16441,2,1,5,1,5,1,0
