Respondent ID,How easy is it to balance your work life and personal life where you work?,None,"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",Not listed (please specify),"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",[Insert text from Other],My employer states its values about diversity.,My employer is committed to creating an inclusive and equitable workplace.,I feel respected and valued in my workplace.,I believe the culture in my workplace is supportive.,Do you have any comments about work/life balance or work culture?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave.,Please indicate the reason(s) for your leave.,Open-Ended Response,How would you characterize the impact your time off had on your career progression?,Open-Ended Response,"On a scale of 1 to 10, with 10 being completely satisfied, how satisfied are you with your current position?",Recognition from Colleagues/Peers,Recognition from Leadership,Leadership Opportunities,Promotions,Compensation,Access to Manager(s),"Project, Committee, or Team Assignments",Open-Ended Response,None,Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Not listed (please specify),Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Other,Open-Ended Response,"Do you currently or have you ever had a mentor, sponsor, coach, or other advisor who helped you navigate your career?",Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, sponsor, coach, or other advisor?",Was the relationship part of a formal mentoring program?,Open-Ended Response,None,Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Have you advanced your career or experienced other benefits as a result of networking?,Open-Ended Response,I take initiative to identify new job opportunities.,I am likely to pursue job opportunities that are presented to me.,"I let my manager know what I want, with the expectation that it will generate growth opportunities.",I pursue job opportunities even if I do not fulfill all of the requirements on a job description.,I find that job opportunities I pursue don’t come to fruition.,I trust that I am compensated appropriately for my accomplishments.,I advocate for myself when appropriate so that my manager knows what I want and expect.,I believe I am being paid fairly for the work that I do.,I avoid discussions about salary and incentives.,"I lead the discussion, whether or not I am facilitating the meeting.",I contribute to discussions without hesitation.,I keep my thoughts to myself during meetings.,I volunteer to take meeting notes/minutes.,I have fair opportunities to be promoted.,I believe people of all genders have the same opportunities to be promoted in the industry.,I believe people of all ethnicities have the same opportunities to be promoted in the industry.,I believe people of all ages have the same opportunities to be promoted in the industry.,I believe people of all religious beliefs have the same opportunities to be promoted in the industry.,I believe people of all sexual orientations have the same opportunities to be promoted in the industry.,I believe people with disabilities and people without disabilities have the same opportunities to be promoted in the industry.,Open-Ended Response,Which of the following best describe your gender identity?,Not listed (please specify),Asian,Black,Indigenous,Latina/e/o/x,West Asian,Pacific Islander,White,Prefer not to answer,Not listed (please specify),Open-Ended Response,What country do you currently live in?,What country were you born in?,Is your first language the primary language of your workplace? ,"Yes, I have a disability","Yes, I have a neurodivergent condition",No,Prefer not to answer,"Yes, one or more children","Yes, one or more adults",No,Prefer not to answer,Asexual,Bisexual,Heterosexual,Gay or Lesbian,Pansexual,Queer,Prefer not to answer,Not listed (please specify),Which age group do you belong to?,What is the highest degree or education level that you have achieved?,None of the above,Agnostic,Ancestral or tribal beliefs,Atheist,Baháʼí,Buddhist,Christian,Daoist,Folk religionist or Spiritist,Hindu,Muslim,Jainist,Jewish,Pagan,Shintōist,"Spiritual, but not religious",Sikh,Zoroastrian,Prefer not to answer,Not listed (please specify),Full-Time Permanent Staff,Part-Time Permanent Staff,Temporary or contract Staff,Owner or founder,Independent consultant or freelancer,Retired,Unemployed,Not listed (please specify),Which of the following groups best describes your employment level?,Not listed (please specify),Which of the following groups best describes the organization that you work for?,Not listed (please specify),Approximately what is the size of your employer's workforce?,"In which of the following areas of publishing are you involved? Choose the function that most closely resembles your role, or self-describe in the comment box if your area is not listed.",Not listed (please specify),How long have you worked for your current employer?,How long have you worked in publishing and/or related industries?,"No, none of the above","Yes, a paid opportunity","Yes, an unpaid opportunity"
00212,Somewhat easy,,1,1,,1,,,,,1,,Agree,Disagree,Disagree,Disagree,,Yes,1 to 3 months,Illness (Self),,Neutral,,6,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,,1,,,,,,,1,,,,,,,,No,,,No,,,,,,1,1,,,,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,,,No,,Disagree,Disagree,Agree,Disagree,Not applicable,Disagree,Disagree,Disagree,Agree,Sometimes,Always,Rarely,Often,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,Non-binary or gender diverse,,,,,,,,1,,,,Germany,Germany,No,1,1,,,,,1,,,,,,,1,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,101 to 500,Production,,1 to 5 years,1 to 5 years,1,,
00213,Very easy,,1,1,,1,,1,1,,1,,Strongly agree,Agree,Agree,Agree,,Yes,6 to 12 months,Parental,,Mostly negative,,6,Very satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,1,1,,1,,1,,1,1,,,,1,,,Yes,Yes,Yes,Yes,Yes,1,,1,,1,1,1,,MORE OFTEN than before the pandemic,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,,I do not know,,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Rarely,Sometimes,Sometimes,Rarely,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Business development or strategy,,11 to 20 years,11 to 20 years,1,,
00214,Very easy,,1,1,,1,,1,,,1,,Agree,Agree,Strongly agree,Agree,,No,,,,,,8,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,Satisfied,,,1,,1,,,1,,1,,1,,,1,1,,No,,,Yes,Yes,,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,Yes,,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly agree,Agree,Strongly disagree,Rarely,Sometimes,Often,Never,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Production,,6 to 10 years,11 to 20 years,,,1
00215,Not at all easy,,,,,1,,,,,1,,Strongly disagree,Strongly disagree,Agree,Strongly disagree,,No,,,,,,0,Not applicable,Dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Dissatisfied,Not applicable,,,,1,1,1,1,,,,,,,,,,,Yes,Yes,Yes,Not Applicable,,1,,,1,,,,1,,MORE OFTEN than before the pandemic,,,,MORE OFTEN than before the pandemic,Yes,,Agree,Strongly Agree,Not applicable,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Sometimes,Often,Sometimes,Sometimes,Strongly disagree,Agree,Disagree,Disagree,Disagree,Agree,,1,Man,,,,,,,,1,,1,,Japan,Bangladesh,Yes,,1,,,1,,,,,,,,,1,,,45-54 years old,Masters or equivalent,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,Not listed (please specify),,Publishing Services Provider,,2 to 10,,,6 to 10 years,11 to 20 years,1,,
00216,Somewhat easy,,1,,1,1,,,,1,1,,Agree,Agree,Agree,Agree,,No,,,,,,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,,1,1,,1,,1,,1,,,1,,,Yes,Yes,I do not know,Yes,No,,,,1,,,1,1,,MORE OFTEN than before the pandemic,,,MORE OFTEN than before the pandemic,LESS OFTEN than before the pandemic,Yes,,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Sometimes,Often,Sometimes,Rarely,I do not know,Disagree,Strongly disagree,Disagree,I do not know,Disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,1,,,,,,1,,,1,,,,1,,,45-54 years old,Bachelor's Degree or equivalent,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Editorial or peer review,,1 to 5 years,6 to 10 years,1,,
00217,Somewhat easy,,1,1,1,1,,1,,,1,,Agree,Agree,Strongly agree,Strongly agree,,Yes,1 to 3 months,Illness (Family Member),,Neutral,,8,Very satisfied,Very satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,No,,,Yes,Yes,1,,1,1,,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,Yes,,Agree,Strongly disagree,Agree,Not applicable,Not applicable,Agree,Agree,Agree,Disagree,Often,Always,Rarely,Often,Agree,Disagree,Strongly disagree,Agree,Disagree,Disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Doctorate or Advanced Degree,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Academic Institution or Library,,"2,001 to 10,000",Senior Management,,11 to 20 years,11 to 20 years,1,,
00218,Somewhat easy,,1,1,,1,,,1,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Very satisfied,Not applicable,Not applicable,Very satisfied,Very satisfied,Satisfied,,,1,,,,,,,1,,,,,,,,No,,,No,,,,,,,1,1,,,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,Yes,,Not applicable,Agree,Not applicable,Not applicable,Not applicable,Strongly agree,Agree,Strongly agree,Not applicable,Never,Often,Sometimes,Sometimes,Agree,I do not know,I do not know,Agree,I do not know,Agree,,,Woman,,,,,,,,1,,,,Canada,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,65 years and older,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Non-profit organization or association,,11 to 100,Editorial or peer review,,1 to 5 years,21 years or more,1,,
00219,Very easy,,1,1,,1,,,1,,1,,Disagree,Disagree,Agree,Not applicable,,No,,,,,,8,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,1,1,1,,1,,,,1,1,,,,,I do not know,,,No,,,,,,1,1,1,,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,No,,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly disagree,Sometimes,Sometimes,Rarely,Rarely,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,Woman,,1,,,,,,,,,,United Kingdom,India,Yes,,,1,,,,1,,,1,,,,,,,25-34 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Not listed (please specify),,1 to 5 years,1 to 5 years,1,,
00220,Somewhat easy,,1,1,1,1,,,1,,1,,Strongly agree,Strongly agree,Agree,Agree,,Yes,More than 1 year,Not listed (please specify),,Neutral,,9,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,1,,1,,,,,1,,1,,,,,,No,,,Yes,Yes,,,1,1,1,,1,,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,,Yes,,Disagree,Disagree,Strongly Agree,Strongly disagree,Disagree,Agree,Disagree,Disagree,Agree,Often,Often,Sometimes,Sometimes,Agree,Agree,Agree,Disagree,I do not know,I do not know,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Doctorate or Advanced Degree,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Editorial or peer review,,6 to 10 years,21 years or more,1,,
00221,Very easy,,1,1,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,7,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,,,1,,,1,,,,1,,,1,,,No,,,No,,,,1,,,1,,1,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,Yes,,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,Never,Disagree,Agree,Agree,Disagree,Agree,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,1,,,,,1,,,,,,55-64 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Sales,,6 to 10 years,21 years or more,1,,
00222,Very easy,,1,,1,1,,,,1,1,,Not applicable,Agree,Strongly agree,Strongly agree,,No,,,,,,10,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,1,1,1,1,1,,,,1,,,,,,Yes,Yes,Somewhat,Yes,Yes,,,1,1,,1,1,1,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,Yes,,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,,,,,1,,35-44 years old,Masters or equivalent,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,Mid-level,,Consulting (serving publishing),,11 to 100,Business development or strategy,,1 to 5 years,21 years or more,,,1
00223,Somewhat easy,,1,1,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Dissatisfied,Satisfied,Very satisfied,,,,1,1,,,1,,,,,,,1,,,Yes,No,Somewhat,Yes,No,1,,1,1,,,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Strongly Agree,Agree,Agree,Not applicable,Disagree,Disagree,Strongly agree,Disagree,Disagree,Often,Always,Rarely,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Masters or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Senior or executive-level,,Academic Institution or Library,,"2,001 to 10,000",Executive Management,,1 to 5 years,21 years or more,,1,
00224,Somewhat easy,,1,1,1,1,,,1,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Yes,More than 1 year,Illness (Self),,Mostly negative,,8,Satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,1,1,,,1,,,1,1,,,,,,,No,,,No,,,,,,,,1,1,,,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Sometimes,Sometimes,Rarely,Rarely,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,,,Prefer not to answer,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,,,,,1,,35-44 years old,Bachelor's Degree or equivalent,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Intermediate,,Academic Institution or Library,,"10,001 to 20,001+",Not listed (please specify),,1 to 5 years,1 to 5 years,,,1
00225,Extremely easy,,1,1,1,1,,1,1,1,1,,Strongly agree,Agree,Strongly agree,Strongly agree,,Yes,1 to 3 months,Parental,,Neutral,,10,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,,,1,,1,1,,1,,1,,1,,,1,,,Yes,Yes,Somewhat,No,,,,,,,1,,1,,,,LESS OFTEN than before the pandemic,,MORE OFTEN than before the pandemic,No,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Often,Often,Sometimes,Sometimes,I do not know,I do not know,I do not know,I do not know,I do not know,I do not know,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,25-34 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Marketing,,1 to 5 years,6 to 10 years,,1,1
00226,Somewhat easy,,1,1,,1,,1,,,1,,Strongly agree,Agree,Strongly agree,Strongly agree,,No,,,,,,7,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,Very satisfied,,,,1,,1,,1,,,1,,1,,1,,,No,,,Yes,Yes,,,,,,,,,,,,,,,No,,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Rarely,Rarely,Often,Sometimes,Disagree,Disagree,Disagree,Disagree,I do not know,Agree,,,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Editorial or peer review,,1 to 5 years,6 to 10 years,,,1
00227,Not at all easy,,1,,,1,,,,,1,,Strongly agree,Agree,Disagree,Disagree,,No,,,,,,3,Dissatisfied,Dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Satisfied,Satisfied,,1,,,,,,,,,,,,,,,,Yes,No,Yes,No,,1,,,,,,,1,,,,,,NO CHANGE since the pandemic,I do not know,,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Rarely,Often,Sometimes,Never,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,,1,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Not listed (please specify),,Non-profit organization or association,,101 to 500,Not listed (please specify),,1 to 5 years,21 years or more,1,,
00228,Very easy,,1,1,1,1,,,1,1,1,,Strongly agree,Strongly agree,Agree,Strongly agree,,No,,,,,,6,Satisfied,Dissatisfied,Satisfied,Very dissatisfied,Very dissatisfied,Very satisfied,Very satisfied,,,1,,1,1,,1,,1,,1,1,,1,,,Yes,No,Somewhat,No,,,,1,,,1,,1,MORE OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,Yes,,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Sometimes,Often,Sometimes,Rarely,Disagree,Agree,Agree,Agree,Agree,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,,1,,,,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Non-profit organization or association,,101 to 500,Marketing,,1 to 5 years,1 to 5 years,1,,
00229,Not so easy,1,,,,,,,,,,,Disagree,Disagree,Agree,Not applicable,,Yes,More than 1 year,Involuntary (i.e. Unemployment),,Mostly negative,,5,Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,,1,,,1,,,,1,,,,,,,,Yes,No,Yes,Yes,No,,,1,1,,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,Often,Strongly disagree,Disagree,Disagree,Strongly disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,1,,,,1,,,,,1,,,,,,65 years and older,Bachelor's Degree or equivalent,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,Senior or executive-level,,Publishing Services Provider,,2 to 10,Communications,,1 to 5 years,21 years or more,1,,
00230,Somewhat easy,,1,1,,,,1,1,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,8,Satisfied,Satisfied,Very satisfied,Not applicable,Very satisfied,Very satisfied,Very satisfied,,,1,,1,,,1,,1,,1,,,1,,,Yes,No,Yes,No,,1,,1,,1,1,,1,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,Yes,,Not applicable,Strongly disagree,Agree,Not applicable,Not applicable,Strongly agree,Agree,Strongly agree,Agree,Rarely,Sometimes,Often,Sometimes,I do not know,Agree,Agree,Strongly agree,I do not know,Agree,,,Woman,,,,,,,,1,,,,Ireland,Ireland,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Academic Institution or Library,,101 to 500,Editorial or peer review,,1 to 5 years,1 to 5 years,1,,
00231,Not so easy,,1,1,1,1,,,1,1,1,,Disagree,Disagree,Disagree,Strongly disagree,,No,,,,,,1,Dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Satisfied,Dissatisfied,Very dissatisfied,,,1,1,1,1,,,,1,1,1,1,,,,,No,,,No,,,,1,1,,1,,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Rarely,Rarely,Rarely,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00232,Very easy,,1,1,1,1,,1,1,,1,,Agree,Agree,Disagree,Disagree,,Yes,3 to 6 months,Not listed (please specify),,Mostly positive,,,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,,,1,,1,1,,,,1,,1,1,,,,,No,,,Yes,Yes,1,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,No,,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Rarely,Rarely,Often,Sometimes,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,1,Woman,,,,,,,,1,,,,Canada,Canada,Yes,,1,,,,,1,,,,1,,,,,,55-64 years old,"Apprenticeship, Vocational Qualification or Associate's Degree",,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Academic Institution or Library,,101 to 500,Editorial or peer review,,11 to 20 years,21 years or more,1,,
00233,Not so easy,,1,1,,1,,1,,,1,,Agree,Disagree,Disagree,Disagree,,Yes,More than 1 year,Parental,,Neutral,,5,Dissatisfied,Dissatisfied,Very dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,,,1,1,1,1,,1,,1,,,1,,1,,,No,,,Yes,Yes,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00234,Somewhat easy,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00235,Very easy,,,,,1,,,,,1,,Agree,Not applicable,Agree,Agree,,No,,,,,,8,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,,,,,,1,,,,,,,1,,,Yes,No,Yes,Yes,Yes,1,,1,1,,,,1,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,,,,LESS OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Strongly disagree,Agree,Disagree,Agree,Disagree,Disagree,Sometimes,Often,Often,Never,I do not know,I do not know,I do not know,I do not know,I do not know,I do not know,,1,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,1,,,,,,,,35-44 years old,Doctorate or Advanced Degree,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Not listed (please specify),,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Editorial or peer review,,1 to 5 years,6 to 10 years,1,,
00236,Very easy,,1,1,1,1,,,,,1,,Strongly agree,Strongly agree,Agree,Disagree,,No,,,,,,7,Very satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,,,,,1,1,1,1,,,,1,,,,,,Yes,No,Yes,Yes,Yes,,,1,,,1,,1,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,,MORE OFTEN than before the pandemic,I do not know,,Not applicable,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Rarely,Sometimes,Sometimes,Rarely,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,Woman,,,1,,,,,,,,,United States,United States,Yes,,1,,,,,1,,,,1,,,,,,25-34 years old,Masters or equivalent,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Not listed (please specify),,1 to 5 years,1 to 5 years,,1,
00237,Somewhat easy,,1,1,1,1,,1,1,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Not applicable,Not applicable,,,1,,1,,,1,,1,,1,,,1,,,Yes,No,Yes,Yes,No,,,1,1,,,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,No,,Not applicable,Strongly disagree,Not applicable,Disagree,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Sometimes,Always,Rarely,Never,Agree,Disagree,Disagree,Disagree,I do not know,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Senior Management,,6 to 10 years,21 years or more,1,,
